expansion_id,repository,title,url,state,created_at,updated_at,github_labels,body_excerpt,primary_failure_label,secondary_cause_labels,is_true_numerical_failure,confidence,evidence_quote,notes,candidate_primary_failure,candidate_failure_labels,candidate_cause_labels,source_file
 import jax.numpy as jnp
 import jax.random as jr
 from jax import vmap, jit, nn, value_and_grad
 
 key = jr.PRNGKey(12322351)
 @jit
 def f(x, mask, i):
     # x = jnp.where(mask, x, x.min())
     return nn.log_softmax(x, where=mask, initial=x.max())[i]
 
 key, sub = jr.split(key)
 x = jr.normal(sub, (1000, 12)) * 100
 key, sub = jr.split(key)
 mask = jr.bernoulli(sub, 0.5, (1000, 12))
 idx = jnp.zeros(1000, dtype=jnp.int32)
 for i in range(1000):
     while not jnp.any(mask[i]):
         key, sub = jr.split(key)
         mask = mask.at[i].set(",nan_inf,memory_mask_bounds|hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|dtype_casting,memory_mask_bounds|hardware_backend|reduction_accumulation,jax_cuda_nan.json

EGNF-0056-b855b138,jax-ml/jax,log1p results are incorrect on complex inputs with large absolute value,https://github.com/jax-ml/jax/issues/19573,closed,2024-01-30T14:52:07Z,2025-02-04T12:55:38Z,bug,"### Description  As in the title.
 
 The results of evaluating log1p on a grid over complex plane are reported in [NumPy-vs-JAX](https://github.com/pearu/complex_function_validation/tree/main/numpy_jax_results_dev).
 
 As an example, consider a sample from the report for [complex32 inputs using CPU](https://github.com/pearu/complex_function_validation/blob/main/numpy_jax_results_dev/data/log1p_NumPy_complex128_cpu_versus_JAX_complex64_cpu.txt):
 ```python
 >>> jnp.log1p(5e19 + 0j)
 Array(inf+0.j, dtype=complex64, weak_type=True)
 >>> jnp.log1p(5e19)       # expected real part of the result
 Array(45.358555, dtype=float32, weak_type=True)
 ```
   ### What jax/jaxlib version are you using?  0.4.24.dev20240130+66308c30a  ### Which accelerator(s) are you using?  CPU/GPU  ### Additional system ",nan_inf,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|dtype_casting,hardware_backend,jax_cuda_nan.json

EGNF-0057-80037eb7,jax-ml/jax,Edge behavior in `jax.scipy.special.betainc`,https://github.com/jax-ml/jax/issues/21900,closed,2024-06-15T22:43:57Z,2025-03-20T17:50:17Z,bug,"### Description  `jax.scipy.special.betainc` seems to have trouble with very small values of the parameter `a`, at least for certain values of `b` and `x`.  ```python3 import matplotlib.pyplot as plt import numpy as np from scipy.special import betainc as betainc_scipy import jax.numpy as xp from jax.scipy.special import betainc as betainc_jax  a = np.logspace(-40, -1, 300) b = 1 x = 0.25 plt.loglog(a, betainc_scipy(a, b, x), label='scipy') plt.loglog(a, betainc_jax(xp.asarray(a), b, x), label='jax') plt.xlabel('a') plt.ylabel('betainc(a, 1, 0.25)') plt.legend() ``` <img width=""613"" alt=""image"" src=""https://github.com/scipy/scipy/assets/6570539/b3c6a70d-1b5d-496d-b4ef-93a266b46bf1"">  I know that it is difficult to guarantee accuracy to machine precision for all possible combinations of inp",nan_inf,needs_review,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|precision_tolerance,needs_review,jax_cuda_nan.json

EGNF-0058-c9a78d27,jax-ml/jax,"Exception has occurred: FloatingPointError invalid value (nan) encountered in jit(convert_element_type). Because jax_config.debug_nans.value and/or config.jax_debug_infs is set, the de-optimized function (i.e., the function as if the `jit` decorator were removed) was called in an attempt to get a more precise error message. However, the de-optimized function did not produce invalid values during its execution.",https://github.com/jax-ml/jax/issues/22291,closed,2024-07-05T17:57:05Z,2024-07-08T12:23:48Z,bug,"### Description  I noticed NANs in my values and was able to close in on the issue. I'm not sure if I'm doing something wrong or this is an issue with jax. I'm relatively new to jax and might not understand the methodology completly correctly.
 
 Exception:
 ```
 Exception has occurred: FloatingPointError
 invalid value (nan) encountered in jit(convert_element_type). Because jax_config.debug_nans.value and/or config.jax_debug_infs is set, the de-optimized function (i.e., the function as if the `jit` decorator were removed) was called in an attempt to get a more precise error message. However, the de-optimized function did not produce invalid values during its execution. This behavior can result from `jit` optimizations causing the invalid value to be produced. It may also arise from having",nan_inf,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|dtype_casting|crash_compile,hardware_backend,jax_cuda_nan.json

EGNF-0059-a1cc4981,jax-ml/jax,all inputs are nans in a next step iterationwhile using `jax.scipy.optimize.minimize`,https://github.com/jax-ml/jax/issues/22413,closed,2024-07-12T04:26:42Z,2024-07-12T11:21:31Z,bug,"### Description  Just cannot understand why while using `minimize`, the first iteration is good, `m_term` and `LL` are all reasonable values, then the next step, all terms in `m_term` becomes nan.
 
 ```python
 import jax
 import jax.numpy as jnp
 import jax.random as jnr
 from jax import lax
 from jax.scipy.stats import poisson
 from jax.scipy.optimize import minimize
 import time
 print(jax.__version__)
 key=jnr.PRNGKey(0)
 
 def h(H):
     return jnp.where(H>40.0,H,jnp.log(1+jnp.exp(H)))
 
 def POIS_GLM_MLE(M,y,rank): 
     def LL(m_term): # FIXME: !!! m_term all becomes nans 2nd step of iterations
         lambda_ = h(M@m_term) # M n_row*rank, m_term rank 
         poival=poisson.logpmf(y,lambda_)
         ll=jnp.sum(jnp.where(jnp.isfinite(poival),poival,0.0))
         jax.debug.print(",nan_inf,hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf,hardware_backend|reduction_accumulation,jax_cuda_nan.json

EGNF-0060-ec5cb10f,jax-ml/jax,jax.random.choice can return entries with zero probability,https://github.com/jax-ml/jax/issues/22682,open,2024-07-26T13:01:39Z,2024-08-02T20:04:53Z,bug,"### Description
 
 `jax.random.choice` with `replace=True` sometimes returns entries for which the probability is exactly zero. I encountered this issue when using `jax.random.choice` to sample from long (over a million entries) arrays using float32.
 
 After some digging it seems that the issue stems from `jax.random.choice` using `jnp.cumsum`. `jnp.cumsum` apparently does some optimization which can cause a non-zero difference between subsequent cumulative sums even when the respective element in the summed array is zero.
 
 I attach an example that reproduces the issue.
 
 As a side note, the result of `jnp.cumsum` may not even be monotonic, which seems to be implicitly assumed by `jax.random.choice` as it uses `jnp.searchsorted`.
 
 ```
 import jax
 import jax.numpy as jnp
 
 
 key = j",nan_inf,hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|dtype_casting,hardware_backend|reduction_accumulation,jax_cuda_precision.json

EGNF-0061-79fefbe8,jax-ml/jax,[Pallas GPU] The behavior of `jnp.sign(jnp.nan)` in Pallas GPU does not match that of JAX,https://github.com/jax-ml/jax/issues/23504,closed,2024-09-09T11:41:55Z,2024-09-09T21:49:45Z,bug,"### Description  ```python
 import functools
 import jax
 from jax.experimental import pallas as pl
 import jax.numpy as jnp
 import numpy as np
 
 def test_sign():
     @functools.partial(
         pl.pallas_call,
         out_shape=jax.ShapeDtypeStruct((8, 128), jnp.float32),
     )
     def kernel(x_ref, o_ref):
         o_ref[...] = jnp.sign(x_ref[...])
 
     val = jnp.nan
     x = jnp.full((8, 128), val, dtype=jnp.float32)
     out = kernel(x)
     expected = jnp.sign(x)
     np.testing.assert_array_equal(out, expected)
 
 if __name__ == '__main__':
     test_sign()
 ```
 
 Expected behavior:
 
 The arrays are equal, so there will be no error.
 
 Actual behaviour:
 
 ```
 Traceback (most recent call last):
   File ""/home/ayx/jax/1.py"", line 22, in <module>
     test_sign()
   File ""/",nan_inf,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|precision_tolerance|dtype_casting,hardware_backend,jax_cuda_nan.json

EGNF-0062-c4988591,jax-ml/jax,"When calculating the loss, the input data does not contain NaN, but the output contains NaN",https://github.com/jax-ml/jax/issues/23717,closed,2024-09-18T10:42:58Z,2024-09-18T17:37:02Z,bug,"### Description  Please specify cuda:0 at the very beginning.
 ```python
 import torch
 import numpy as np
 import os
 import jax
 import jax
 import jax.numpy as jnp
 from jax import ops as jops
 from jax.nn import one_hot, sigmoid
 from jax import lax
 import jax.scipy.special as sc
 import optax
 
 
 if ""CONTEXT_DEVICE_TARGET"" in os.environ and os.environ['CONTEXT_DEVICE_TARGET'] == 'GPU':
     devices = os.environ['CUDA_VISIBLE_DEVICES'].split("","")
     device = devices[-2]
     final_device = ""cuda:"" + device
 else:
     final_device = 'cpu'
 
 
 from network.cv.yolov3_darknet53.Yolov3_torch import YOLOV3DarkNet53 as yolov3_torch
 
 def loss_yolo_jax():
     from network.cv.yolov4.yolov4_pytorch import yolov4loss_jax
     yolo_obj = yolov4loss_jax()
     return yolo_obj
 
 
 y_true_0 ",nan_inf,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|dtype_casting,hardware_backend,jax_cuda_nan.json

EGNF-0063-b121247c,jax-ml/jax,[Regression] Gradient explodes after upgrading to JAX 0.4.33 from 0.4.30,https://github.com/jax-ml/jax/issues/24114,closed,2024-10-04T10:08:23Z,2024-10-15T18:50:26Z,bug,"### Description
 
 I'm training LLAMA-3.1-like transformer architecture in Hybrid Sharded Data Parallel-Context Parallel setup on 32GPUs.
 Upgrading to JAX 0.4.33 has broken training of 70B model - loss becomes NaN after single training step.
 Evidences that I've collected so far:
 * Loss on the first step is exactly the same on 0.4.33 and 0.4.30
 <img width=""1307"" alt=""Screenshot 2024-10-04 at 11 50 55"" src=""https://github.com/user-attachments/assets/035dcc1c-96ff-4103-bd17-67eb5e799e66"">
 
 * Gradients of the unembedding layer and last layer norm are also exactly the same on the first step.
 <img width=""541"" alt=""Screenshot 2024-10-04 at 11 51 57"" src=""https://github.com/user-attachments/assets/856a0308-a725-4b68-b728-1a2dbc250e0b"">
 
 * Gradient already explodes for the last transformer",nan_inf,compiler_codegen|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|performance_only,compiler_codegen|hardware_backend,jax_cuda_nan.json

EGNF-0064-5557fff7,jax-ml/jax,Results do not match the reference. This is likely a bug/unexpected loss of precision,https://github.com/jax-ml/jax/issues/24909,open,2024-11-15T03:20:21Z,2025-05-07T15:35:30Z,bug,"### Description  ```python
 import jax.numpy as jnp
 import jax
 import flax.linen as nn
 from collections.abc import Callable
 import time
 
 class rbfnet(nn.Module):
 
     pointnums: int = 100
     areafun: Callable = nn.silu
     init_value: jax.Array = jnp.ones((100, 3))
 
     def setup(self):
         self.position = self.param('position', lambda rng, init_value: init_value, self.init_value) # (pointnums, dim)
         self.weight = self.param('weight', nn.initializers.zeros, (self.pointnums,)) # (pointnums)
         
     def __call__(self, x: jax.Array):
         batch = x.shape[0]
         x = jnp.expand_dims(x, axis=1).repeat(self.pointnums, axis=1) # (batch, pointnums, dim)
         # print(x.shape)
         position = jnp.expand_dims(self.position, axis=0).repeat(batch, axis=0",nan_inf,compiler_codegen|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|precision_tolerance,compiler_codegen|hardware_backend,jax_cuda_precision.json

EGNF-0065-db86d5ee,jax-ml/jax,`debug_nans` error always says the de-optimized function did not produce NaNs,https://github.com/jax-ml/jax/issues/24955,closed,2024-11-18T20:44:32Z,2025-04-09T17:26:13Z,bug,"### Description  I'm working on documentation for `debug_nans` and I wrote the following function, which for certain input values calls `jnp.log` on a negative number, producing a `nan` value.
 
 ```
 import jax
 import jax.numpy as jnp
 jax.config.update(""jax_debug_nans"", True)
 
 @jax.jit
 def f(x, y):
   w = jnp.sin(x) - y**2
   z = jnp.log(w)
   return z*2
 
 print(f(0.5, 0))
 print(f(-2., 5))  # ==> FloatingPointError with note that the NaN doesn't appear without jit
 
 print(jnp.log(-5.) ) # ==> same error with note
 ```
 
 It fails with this [error](https://github.com/jax-ml/jax/blob/jax-v0.4.35/jax/_src/pjit.py#L1677), indicating that a NaN was returned from the compiled function but not `fun.call_wrapped`. It's the same if I replace `log` with `sqrt`, if I remove the `jit` decorat",nan_inf,hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf,hardware_backend|reduction_accumulation,jax_cuda_nan.json

EGNF-0066-a1be57f9,jax-ml/jax,`jax.scipy.signal.correlate` brings different results with `scipy.signal.correlate`,https://github.com/jax-ml/jax/issues/31619,closed,2025-09-08T04:06:33Z,2025-09-09T20:15:13Z,bug,"### Description  I found that `jax.scipy.signal.correlate` brings different results with `scipy.signal.correlate` in following case. I suppose this may be a bug in `JAX`. ```python import numpy as np import scipy import jax.scipy.signal import jax.numpy as jnp  jax.config.update('jax_enable_x64', True)  print(scipy.signal.correlate(np.array([[1,float('-inf')],[2,3]]),np.array([[1]]),mode='same',method='fft')) print(jax.scipy.signal.correlate(jnp.array([[1, float('-inf')], [2, 3]]), jnp.array([[1]]), mode='same', method='fft')) ``` Output: ```bash [[  1. -inf]  [  2.   3.]] [[ nan -inf]  [ nan  nan]] ```  ### System info (python version, jaxlib version, accelerator, etc.)  ``` jax:    0.6.0 jaxlib: 0.6.0 numpy:  2.2.3 python: 3.10.12 (main, Feb  4 2025, 14:57:36) [GCC 11.4.0] device info: N",nan_inf,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf,hardware_backend,jax_cuda_nan.json

EGNF-0067-eaef1724,jax-ml/jax,[CUDA] jax.lax.linalg.eigh outputs nan for complex128 matrix,https://github.com/jax-ml/jax/issues/32641,open,2025-10-15T13:14:24Z,2025-10-16T20:16:34Z,bug|NVIDIA GPU,"### Description  While running some complex code of ours on gpu I ran into spurious numerical instabilities, which I was able to trace down to the complex eigh returing nan, see the following mwe:  ```python import jax jax.config.update(""jax_enable_x64"", True) import jax.numpy as jnp import numpy as np  B = np.loadtxt(""b.txt"", dtype=np.complex128)   jnp.linalg.eigh(B, UPLO='L') # nan; (L is the default)   jnp.linalg.eigh(B, UPLO='U') # works jax.jit(jnp.linalg.eigh, backend='cpu', static_argnames='UPLO')(B, UPLO='L') # works ```  input matrix is attached here: [b.txt](https://github.com/user-attachments/files/22927627/b.txt)  Tested on a T4 on google colab with the current version of jax, as well as on a H100 on our cluster.   ### System info (python version, jaxlib version, accelerator, e",nan_inf,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|dtype_casting,hardware_backend,jax_cuda_nan.json

EGNF-0068-c6781a1c,jax-ml/jax,jnp.einsum outputs all NaN if any NaN is present (same with matmul),https://github.com/jax-ml/jax/issues/33349,closed,2025-11-15T19:18:51Z,2025-11-15T20:21:33Z,bug,"### Description  It seems jnp.einsum doesn't recover well if there are NaNs present - instead just producing all NaNs:  ```python a = jnp.array([jnp.nan, jnp.nan, 1.0]) b = jnp.full(shape=(3, 5), fill_value=jnp.nan).at[2,:].set(1.5) print(a) [nan, nan,  1.] print(b) [[nan nan nan nan nan]  [nan nan nan nan nan]  [1.5 1.5 1.5 1.5 1.5]] jnp.einsum(""k, kj -> j"", a, b) Array([nan, nan, nan, nan, nan], dtype=float32) ```  Should be:  `Array[nan, nan, nan, nan, 7.5], dtype=float32)`  This works though:  ```python >>> (a[:,None] * b).sum(axis=1) Array([nan, nan, 7.5], dtype=float32) ```  Is this expected behavior / policy when computing with NaN?  The reason I am using this is for toy generative models which can have undefined probabilities.  For mathematical convenience, I tolerate 0 / 0 values ",nan_inf,hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|dtype_casting,hardware_backend|reduction_accumulation,jax_cuda_nan.json

EGNF-0069-73c31d28,pytorch/pytorch,"""torch.orgqr"" performs differently on cpu and gpu",https://github.com/pytorch/pytorch/issues/126760,open,2024-05-21T07:24:37Z,2024-05-21T23:07:24Z,needs reproduction|triaged|module: NaNs and Infs,"### 🐛 Describe the bug  When dealing with inf and nan, ""torch.orgqr"" gets different output on the cpu and gpu
 ```python
 import torch
 import numpy as np
 
 input_tensor=torch.tensor(np.array([[float('inf'), float('nan'), 5],[float('inf'), float('nan'), 5],[float('inf'), float('nan'), 5]], dtype=np.float32))
 input_tensor2=torch.tensor(np.array([float('inf'), float('nan'), 5], dtype=np.float32))
 
 cpu = torch.orgqr(input_tensor,input_tensor2)
 print(cpu)
 
 input_tensor = input_tensor.cuda()
 input_tensor2 = input_tensor2.cuda()
 gpu = torch.orgqr(input_tensor,input_tensor2)
 print(gpu)
 ```
 ![image](https://github.com/pytorch/pytorch/assets/84373897/a401cdef-ac93-4e96-b312-875fc1526d26)
 
   ### Versions  PyTorch version: 2.0.0+cu117
 Is debug build: False
 CUDA used to build PyTorch: ",nan_inf,async_race_ordering|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|dtype_casting,async_race_ordering|hardware_backend,pytorch_triton_nan.json

EGNF-0070-aad4b928,pytorch/pytorch,Triton segfault with compiled flexattention kernel,https://github.com/pytorch/pytorch/issues/129625,open,2024-06-27T02:43:55Z,2024-07-10T18:02:05Z,triaged|upstream triton,"### 🐛 Describe the bug
 
 ```
 
 # AOT ID: ['1_inference']
 from ctypes import c_void_p, c_long
 import torch
 import math
 import random
 import os
 import tempfile
 from math import inf, nan
 from torch._inductor.hooks import run_intermediate_hooks
 from torch._inductor.utils import maybe_profile
 from torch._inductor.codegen.memory_planning import _align as align
 
 from torch import device, empty_strided
 from torch._inductor.async_compile import AsyncCompile
 from torch._inductor.select_algorithm import extern_kernels
 from torch._inductor.codegen.multi_kernel import MultiKernelCall
 
 aten = torch.ops.aten
 inductor_ops = torch.ops.inductor
 _quantized = torch.ops._quantized
 assert_size_stride = torch._C._dynamo.guards.assert_size_stride
 empty_strided_cpu = torch._C._dynamo.guards.",nan_inf,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|dtype_casting|crash_compile,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation,pytorch_triton_nan.json

EGNF-0071-225887c0,pytorch/pytorch,BUG: `torch.special.gammainc`: returns finite results with NaN input,https://github.com/pytorch/pytorch/issues/132614,open,2024-08-04T13:30:10Z,2024-08-05T20:21:24Z,triaged|module: NaNs and Infs|module: special,"### 🐛 Describe the bug
 
 `torch.special.gammainc` sometimes returns finite results when one of the arguments is NaN. As one might expect, there are similar cases in `gammaincc`. Crossref scipy/scipy#21317.
 
 ```python3
 import torch
 nan = torch.asarray(torch.nan)
 arg = torch.asarray([-torch.inf, -1., 0., 1., torch.inf, torch.nan])
 print(torch.special.gammainc(arg, nan))  # tensor([nan, nan, nan, nan, 0., nan])
 print(torch.special.gammainc(nan, arg))  # tensor([nan, nan, 0., nan, 1., nan])
 print(torch.special.gammaincc(arg, nan))  # tensor([nan, nan, nan, nan, 1., nan])
 print(torch.special.gammaincc(nan, arg))  # tensor([nan, nan, 1., nan, 0., nan])
 ```
 
 ### Versions
 
 PyTorch version: 2.3.1+cu121
 Is debug build: False
 CUDA used to build PyTorch: 12.1
 ROCM used to build PyTor",nan_inf,memory_mask_bounds|async_race_ordering|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|overflow_underflow,memory_mask_bounds|async_race_ordering|hardware_backend,pytorch_triton_nan.json

EGNF-0072-a7b40dc1,pytorch/pytorch,Undocumented fast pass behavior in nn.TransformerEncoderLayer causes failures in test_transformerencoderlayer_cuda_float32 (__main__.TestNNDeviceTypeCUDA),https://github.com/pytorch/pytorch/issues/135150,open,2024-09-04T21:32:27Z,2024-11-27T20:12:24Z,module: nn|triaged,"### 🐛 Describe the bug
 
 This issue is related to https://github.com/pytorch/pytorch/issues/134687
 
 Unit test test_transformerencoderlayer_cuda_float32 (in `test_nn.py`) performs the following tests:
 https://github.com/pytorch/pytorch/blob/a8611da86f42a442c3ab891a038af55440ccd8d0/test/test_nn.py#L12426-L12450
 
 This test expects all NaN output tensor if the `TransformerEncoderLayer` not using fast path. However, the determining factor of all NaN output is if the `SDPBackend.FLASH_ATTENTION` or `SDPBackend.EFFICIENT_ATTENTION` is used by the underlying SDPA operator within TransformerEncoderLayer
 
 However, the non-fast path of `TransformerEncoderLayer` does not explicitly disables the FA/MEFF attention:
 https://github.com/pytorch/pytorch/blob/a8611da86f42a442c3ab891a038af55440ccd8d0",nan_inf,memory_mask_bounds|async_race_ordering|hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|overflow_underflow,memory_mask_bounds|async_race_ordering|hardware_backend|reduction_accumulation,pytorch_triton_nan.json

EGNF-0073-df84d55a,pytorch/pytorch,compile error with custom softmax triton kernel,https://github.com/pytorch/pytorch/issues/163811,open,2025-09-24T23:08:07Z,2026-02-02T08:29:47Z,triaged|oncall: pt2|module: pt2-dispatcher|module: user triton,"### 🐛 Describe the bug  The following code works fine if we commend out torch.compile   ```python # ************************************************** # Copyright (c) 2025, Mayank Mishra # **************************************************  import torch import triton import triton.language as tl   @triton.jit def _load_x(x_ptr, h, H, BLOCK_SIZE_H, indices_b, mask_b, other=None):     indices_h = h * BLOCK_SIZE_H + tl.arange(0, BLOCK_SIZE_H)     mask_h = indices_h < H      indices = indices_b[:, None] * H + indices_h[None, :]     mask_bh = mask_b[:, None] & mask_h[None, :]      x = tl.load(x_ptr + indices, mask=mask_bh, other=other)      return x, indices, mask_bh   @triton.jit def softmax_forward_triton_kernel(     x_ptr,     output_ptr,     logits_multiplier,     B,     H,     BLOCK_SIZE_B",nan_inf,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|overflow_underflow|dtype_casting|crash_compile,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation,pytorch_triton_overflow.json

EGNF-0074-c7ea1dab,pytorch/pytorch,[Inductor][CPU][float16] LayerNorm outputs NaN when input contains Inf,https://github.com/pytorch/pytorch/issues/173885,open,2026-01-30T04:40:55Z,2026-03-04T06:38:36Z,module: nn|triaged|module: NaNs and Infs|module: edge cases|module: inductor|oncall: cpu inductor|bot-triaged|bot-mislabeled,"### 🐛 Describe the bug  Summary: When using torch.compile with cpu device and float16 precision, LayerNorm produces NaN outputs when the input contains Inf values. This behavior is inconsistent with the CUDA backend and Eager mode, where numerical stability is better maintained. Observation: In our reproduction, Mode A (CUDA float32) works correctly. In Mode B (CPU float16 with Inductor optimization), the input already contains Inf due to float16 overflow. However, instead of maintaining Inf or handling it gracefully, the compiled LayerNorm transforms these Inf values into NaN. Comparison: Mode A (CUDA/f32): Input OK -> Output OK Mode B (CPU/f16): Input has Inf -> Output has NaN (Numerical collapse)  ```python import torch import torch.nn as nn import os import contextlib  @contextlib.cont",nan_inf,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|overflow_underflow|precision_tolerance|dtype_casting,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,pytorch_triton_overflow.json

EGNF-0075-9bffee42,pytorch/pytorch,Missing CSE in TorchInductor,https://github.com/pytorch/pytorch/issues/180957,open,2026-04-21T03:51:28Z,2026-04-21T03:52:54Z,module: performance|triaged|enhancement|oncall: pt2|module: inductor|bot-triaged,"### 🐛 Describe the bug  A performance issue when using `torch.compile`. The compiled kernel introduces redundant computations that should be eliminated by common subexpression elimination (CSE).  Minimal reproducer: ```python import argparse import time import torch import torch.nn.functional as F import torch.nn as nn  def compute_var_and_std(x: torch.Tensor) -> torch.Tensor:     var = torch.var(x, dim=-1)     std = torch.std(x, dim=-1)     return var + std  def benchmark(fn, *args, warmup=20, iters=100):     for _ in range(warmup):         fn(*args)     if torch.cuda.is_available():         torch.cuda.synchronize()     start_time = time.perf_counter()     for _ in range(iters):         fn(*args)     if torch.cuda.is_available():         torch.cuda.synchronize()     end_time = time.perf_c",nan_inf,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|overflow_underflow|dtype_casting|crash_compile|performance_only,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation,pytorch_triton_overflow.json

EGNF-0076-fe1eff73,rapidsai/cudf,[BUG] apply_grouped broken in 23.04,https://github.com/rapidsai/cudf/issues/13303,closed,2023-05-05T18:45:28Z,2024-05-15T19:07:04Z,bug|0 - Waiting on Author,"**Describe the bug**
 apply_grouped is broken in 23.04
 
 ```python
 import numpy as np
 
 import cudf
 from cudf.datasets import randomdata
 from numba import cuda
 
 df = randomdata(
     nrows=10, dtypes={""a"": float, ""b"": bool, ""c"": str, ""e"": float}, seed=12
 )
 
 def rolling_avg(e, rolling_avg_e):
     win_size = 3
     for i in range(cuda.threadIdx.x, len(e), cuda.blockDim.x):
         if i < win_size - 1:
             # If there is not enough data to fill the window,
             # take the average to be NaN
             rolling_avg_e[i] = np.nan
         else:
             total = 0
             for j in range(i - win_size + 1, i + 1):
                 total += e[j]
             rolling_avg_e[i] = total / win_size
 
 grouped = df.groupby([""b""])
 
 results = grouped.apply_grouped(
  ",nan_inf,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|dtype_casting,hardware_backend,cudf_cuda_nan.json

EGNF-0077-3f6f28a5,rapidsai/cudf,[BUG] dask_cudf.DataFrame.values shows chunktype of numpy ndarray,https://github.com/rapidsai/cudf/issues/4309,open,2020-03-03T00:25:58Z,2025-04-19T02:20:30Z,bug|Python|dask,"**Describe the bug**
 `dask_cudf.DataFrame.values` shows `chunktype` of `numpy.ndarray` but it is actually `cupy.ndarray`.
 
 **Steps/Code to reproduce bug**
 ```
 import cudf
 import dask_cudf
 df = cudf.DataFrame({'a': list(range(20)),
 'b': list(reversed(range(20))),
 'c': list(range(20))})
 ddf = dask_cudf.from_cudf(df, npartitions=2)
 print(ddf.values)
 
 dask.array<values, shape=(nan, 3), dtype=int64, chunksize=(nan, 3), chunktype=numpy.ndarray>
 ```
 **Expected behavior**
 The chunktype should be `cupy.ndarray`
 
 **Environment overview (please complete the following information)**
  - Environment location: Bare-metal
  - Method of cuDF install: conda
 
 **Environment details**
 cudf `0.12.0`. cuda 10.0. python 3.7",nan_inf,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,nan_inf,nan_inf|dtype_casting,hardware_backend,cudf_cuda_nan.json

EGNF-0078-a450af07,rapidsai/cudf,[BUG]Groupby agg with np.nan in aggregating column leads to incorrect results,https://github.com/rapidsai/cudf/issues/6810,open,2020-11-19T21:09:51Z,2024-05-30T00:36:19Z,bug|Python,"**Describe the bug**
 
 If we have nulls in the column to run aggregate on we, seem to get incorrect results if there are `np.nan` in the column we are aggregating on.    
 
 
 **Steps/Code to reproduce bug**
 ```python
 
 >>> import numpy as np
 >>> import cudf
 >>> df = cudf.DataFrame({'key':[0,0,0],'val':[None,1.1,None]})
 >>> df['val']=df.val.fillna(np.nan)
 >>> df.groupby(by='key').val.sum()
 key
 0   NaN
 Name: val, dtype: float64
 ```
 
 **Expected behavior**
 
 ```python
 >>> df.to_pandas().groupby(by='key').val.sum()
 key
 0    1.1
 Name: val, dtype: float64
 ```
 
 **Environment details**
 ```python
